terreno,construccion,recamaras,banos,estacionamientos,ubicacion,precio,anio_construct,tipo
87.1,141.2,2,2,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$5,633,250 MXN",2023,departamento
93.7,144.6,2,2,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$5,814,900 MXN",2023,departamento
141.8,101.5,2,2,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$5,885,250 MXN",2023,departamento
141.9,93.7,3,2,1,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$5,516,240 MXN",2023,departamento
445.0,596.0,4,4,1,"Los Morales Secc. Palmas, Miguel Hidalgo, Ciudad De México 11540, México.","$90,000,000 MXN",1960,casa
100.0,180.0,3,1,2,"El Coyol, Gustavo A. Madero, Ciudad De México 07420, México.","$5,000,000 MXN",2005,casa
498.0,438.0,4,4,0,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.","$18,000,000 MXN",1999,casa-en-condominio
128.0,131.0,3,,4,"Legaría, Miguel Hidalgo, Ciudad De México 11410, México.","$3,095,000 MXN",1978,casa
100.0,400.0,3,2,3,"Sifón, Iztapalapa, Ciudad De México 09400, México.","$7,200,000 MXN",2015,casa
504.0,685.0,3,3,6,"Cumbres de Sta. Fe, Cuajimalpa De Morelos, Ciudad De México 05600, México.","$49,950,000 MXN",2017,casa-en-condominio
112.0,112.0,2,2,2,"Pedregal De Carrasco, Coyoacán, Ciudad De México 04700, México.","$5,550,000 MXN",5,regular
234.0,162.0,3,3,2,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.","$14,800,000 MXN",2024,departamento
170.0,131.0,2,2,2,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.","$11,300,000 MXN",2024,departamento
182.0,162.0,3,3,2,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.","$13,950,000 MXN",2024,departamento
86.0,76.3,3,1,1,"San Lucas Xochimanca, Xochimilco, Ciudad De México 16300, México.","$1,850,000 MXN",2002,regular
478.0,299.0,4,2,2,"Santa María Tepepan, Xochimilco, Ciudad De México 16020, México.","$6,000,000 MXN",1973,irregular
58.9,58.9,2,2,2,"Nicolás Bravo, Venustiano Carranza, Ciudad De México 15220, México.","$1,950,000 MXN",2014,departamento
65.0,65.0,2,2,1,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$2,850,000 MXN",2013,regular
29.0,99.0,2,1,0,"Nonoalco Tlatelolco, Cuauhtémoc, Ciudad De México 06900, México.","$2,000,000 MXN",53,regular
144.0,467.0,3,1,0,"Narvarte, Benito Juárez, Ciudad De México 03020, México.","$15,600,000 MXN",1979,irregular
181.0,183.0,3,3,3,"Cuajimalpa, Cuajimalpa De Morelos, Ciudad De México 05000, México.","$4,950,000 MXN",29,casa
94.0,94.0,2,2,2,"Bosques De Tarango, Alvaro Obregón, Ciudad De México 01580, México.","$3,100,000 MXN",1992,Parquet
159.0,289.0,4,2,3,"Lindavista, Gustavo A. Madero, Ciudad De México 07300, México.","$8,490,000 MXN",1970,regular
290.0,293.0,2,2,3,"Narvarte, Benito Juárez, Ciudad De México 03020, México.","$11,900,000 MXN",1984,regular
95.0,95.0,2,2,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$7,557,786 MXN",,departamento
140.0,140.0,3,2,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$11,291,108 MXN",,departamento
150.0,150.0,3,2,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$12,556,789 MXN",,departamento
50.6,50.6,2,1,1,"San Nicolás Tetelco, Tláhuac, Ciudad De México 13700, México.","$1,200,000 MXN",1998,departamento
160.0,224.0,4,1,0,"Ciudad Jardín, Coyoacán, Ciudad De México 04370, México.","$7,150,000 MXN",,casa
65.0,65.0,2,1,1,"Coltongo, Azcapotzalco, Ciudad De México 02630, México.","$2,527,000 MXN",2,regular
378.9,485.0,6,5,0,"Pedregal De San Francisco, Coyoacán, Ciudad De México 04320, México.","$16,500,000 MXN",1985,regular
265.4,253.4,3,4,3,"Adolfo López Mateos, Cuajimalpa De Morelos, Ciudad De México 05280, México.","$7,400,000 MXN",1998,casa
30.0,165.0,3,3,2,"Actipan, Benito Juárez, Ciudad De México 03230, México.","$7,200,000 MXN",1999,regular
130.0,196.0,4,3,4,"Gabriel Hernández, Gustavo A. Madero, Ciudad De México 07080, México.","$3,370,000 MXN",45,regular
106.0,214.0,3,3,2,"Bosque Residencial Del Sur, Xochimilco, Ciudad De México 16010, México.","$4,990,000 MXN",1995,Loseta
227.0,354.0,5,6,2,"Insurgentes Mixcoac, Benito Juárez, Ciudad De México 03920, México.","$12,900,000 MXN",69,regular
50.0,50.0,2,1,0,"Guerrero, Cuauhtémoc, Ciudad De México 06300, México.","$1,580,000 MXN",1930,"Madera, Linolium en cocina y ceramico"
139.0,286.0,3,3,2,"Nativitas, Benito Juárez, Ciudad De México 03500, México.","$7,990,000 MXN",50,Madera
223.8,403.1,4,2,3,"Valle Escondido, Tlalpan, Ciudad De México 14600, México.","$7,800,000 MXN",2003,casa
86.5,86.5,2,1,0,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$4,940,000 MXN",,departamento
163.5,163.5,,3,1,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$8,390,000 MXN",,departamento
201.5,271.0,4,2,2,"Iztaccíhuatl, Benito Juárez, Ciudad De México 03520, México.","$9,800,000 MXN",37,Mosaico
116.5,116.5,,1,1,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$6,690,000 MXN",,departamento
200.0,200.0,3,3,2,"La Loma Sta. Fe, Alvaro Obregón, Ciudad De México 01376, México.","$12,900,000 MXN",16,departamento
184.0,180.0,4,3,1,"Prados Del Rosario, Azcapotzalco, Ciudad De México 02410, México.","$5,200,000 MXN",1968,casa
165.0,340.0,3,4,3,"Alcantarilla, Alvaro Obregón, Ciudad De México 01729, México.","$10,800,000 MXN",2010,casa-en-condominio
110.0,110.0,2,2,2,"Nochebuena, Benito Juárez, Ciudad De México 03720, México.","$6,390,000 MXN",2010,departamento
502.0,383.0,4,4,8,"Hacienda De Coyoacán, Coyoacán, Ciudad De México 04970, México.","$11,000,000 MXN",1992,azulejo
444.0,732.0,7,3,4,"Del Carmen, Coyoacán, Ciudad De México 04100, México.","$39,000,000 MXN",2010,casa
295.0,400.0,3,4,1,"Barrio Santa Catarina, Coyoacán, Ciudad De México 04331, México.","$19,500,000 MXN",2011,casa
103.4,103.4,2,2,1,"Insurgentes Cuicuilco, Coyoacán, Ciudad De México 04530, México.","$6,700,000 MXN",2013,departamento
224.0,152.0,4,2,0,"Tlazintla, Iztacalco, Ciudad De México 08710, México.","$4,200,000 MXN",1982,Loseta
56.0,56.0,1,1,1,"Granjas México, Iztacalco, Ciudad De México 08400, México.","$2,100,000 MXN",2024,departamento
145.0,250.0,5,3,2,"Estrella, Gustavo A. Madero, Ciudad De México 07810, México.","$6,100,000 MXN",1984,"Loseta, alfombrado y laminado"
"1,211.7",820.7,5,4,3,"Barrio Santa Catarina, Coyoacán, Ciudad De México 04331, México.","$75,000,000 MXN",1965,casa
352.0,352.0,1,,0,"Nápoles Amp, Benito Juárez, Ciudad De México 03840, México.","$16,800,000 MXN",2018,departamento
286.0,286.0,3,3,3,"Parque Del Pedregal, Tlalpan, Ciudad De México 14010, México.","$11,490,000 MXN",2008,departamento
275.0,275.0,3,2,2,"Polanco Chapultepec, Miguel Hidalgo, Ciudad De México 11560, México.","$21,300,000 MXN",2003,departamento
144.4,144.4,3,2,3,"Ampliación Fuentes del Pedregal, Tlalpan, Ciudad De México 14201, México.","$21,765,660 MXN",2020,regular
"4,229.0",919.0,3,3,2,"Tlalpuente, Tlalpan, Ciudad De México 14460, México.","$39,900,000 MXN",1987,casa
69.5,69.5,2,2,2,"La Rosita, Cuajimalpa De Morelos, Ciudad De México 05340, México.","$3,766,422 MXN",2022,departamento
156.0,156.0,3,4,1,"San Miguel Chapultepec, Miguel Hidalgo, Ciudad De México 11850, México.","$8,450,000 MXN",1961,Madera
68.0,235.0,3,1,2,"Roma Sur, Cuauhtémoc, Ciudad De México 06760, México.","$9,100,000 MXN",2008,Loseta y Mármol
246.8,246.8,3,3,1,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.","$11,780,000 MXN",1962,Madera
68.0,68.0,2,2,1,"Carola, Alvaro Obregón, Ciudad De México 01180, México.","$4,780,000 MXN",2021,Madera
251.0,250.0,6,4,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$14,490,000 MXN",1973,irregular
197.0,197.0,3,3,3,"San Jerónimo Aculco, La Magdalena Contreras, Ciudad De México 10400, México.","$6,500,000 MXN",1997,casa
"1,270.0",430.0,3,3,4,"San Bartolo Ameyalco, Alvaro Obregón, Ciudad De México 01800, México.","$30,000,000 MXN",1992,Madera y alfombra
408.0,407.0,4,2,3,"Coyoacán Centro, Coyoacán, Ciudad De México 04000, México.","$10,900,000 MXN",1938,casa
450.0,314.0,3,4,3,"Lomas Del Pedregal Framboyanes, Tlalpan, Ciudad De México 14150, México.","$19,500,000 MXN",2015,departamento
25.0,118.0,2,2,1,"Santa María La Ribera, Cuauhtémoc, Ciudad De México 06400, México.","$3,930,000 MXN",2020,Mármol
735.0,367.0,4,4,6,"Barrio San Antonio Culhuacán, Iztapalapa, Ciudad De México 09800, México.","$10,500,000 MXN",1983,casa
444.0,400.0,3,4,0,"Guadalupe Inn, Alvaro Obregón, Ciudad De México 01020, México.","$15,500,000 MXN",1952,Lozeta y aluminio
600.0,419.0,3,2,2,"Lomas De Las Aguilas, Alvaro Obregón, Ciudad De México 01730, México.","$13,450,000 MXN",1994,Mármol traventino
"1,247.0",767.0,4,7,6,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.","$50,000,000 MXN",2022,Mármol
100.0,100.0,2,2,1,"Plenitud, Azcapotzalco, Ciudad De México 02780, México.","$3,950,000 MXN",2023,"loseta o laminado, a escoger"
100.0,150.0,3,3,1,"Plenitud, Azcapotzalco, Ciudad De México 02780, México.","$5,190,000 MXN",2023,departamento
160.0,226.0,5,2,2,"Torre Blanca, Miguel Hidalgo, Ciudad De México 11280, México.","$4,900,000 MXN",1971,casa
187.0,250.0,3,3,2,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.","$9,550,000 MXN",1961,Porcelanato y Madera
63.0,63.0,3,1,0,"El Coyol, Gustavo A. Madero, Ciudad De México 07420, México.","$1,500,000 MXN",1986,departamento
"2,470.0","1,341.0",3,3,4,"Barrio Santa Catarina, Coyoacán, Ciudad De México 04331, México.","$200,035,451 MXN / $10,400,000 USD",2022,casa
904.0,637.0,5,4,4,"Bosques De Las Lomas, Miguel Hidalgo, Ciudad De México 11700, México.","$36,544,938 MXN / $1,900,000 USD",1980,regular
100.0,150.0,3,3,1,"Plenitud, Azcapotzalco, Ciudad De México 02780, México.","$5,190,000 MXN",2023,departamento
63.0,63.0,2,2,1,"Niños Héroes, Benito Juárez, Ciudad De México 03501, México.","$3,195,000 MXN",2021,Loseta
75.9,75.9,2,1,0,"Moctezuma 1a Secc., Venustiano Carranza, Ciudad De México 15500, México.","$1,890,000 MXN",1978,Azulejo
509.0,509.0,3,4,3,"Polanco Chapultepec, Miguel Hidalgo, Ciudad De México 11560, México.","$96,170,890 MXN / $5,000,000 USD",2013,departamento
367.0,560.0,4,3,4,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$22,000,000 MXN",40,Mármol y Madera
140.0,140.0,3,2,2,"Tizapán, Alvaro Obregón, Ciudad De México 01090, México.","$5,700,000 MXN",2013,departamento
939.0,394.0,8,2,0,"Xaltocan, Xochimilco, Ciudad De México 16090, México.","$10,000,000 MXN",1981,casa
68.1,68.1,2,1,1,"Lomas Altas, Miguel Hidalgo, Ciudad De México 11950, México.","$2,950,000 MXN",2009,departamento
93.0,93.0,3,2,1,"Lomas De Memetla, Cuajimalpa De Morelos, Ciudad De México 05330, México.","$3,380,000 MXN",2005,Duela
71.0,125.0,3,1,0,"Agrícola Oriental, Iztacalco, Ciudad De México 08500, México.","$2,600,000 MXN",1983,Cerámica
397.0,600.0,5,3,4,"Leyes De Reforma, Iztapalapa, Ciudad De México 09310, México.","$10,800,000 MXN",1992,Mármol
77.0,77.0,2,2,2,"San Pedro De Los Pinos, Benito Juárez, Ciudad De México 03800, México.","$4,532,000 MXN",2022,departamento
227.0,405.0,4,4,4,"Lomas De Las Aguilas, Alvaro Obregón, Ciudad De México 01730, México.","$10,300,000 MXN",1992,casa
33.6,33.6,1,1,0,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.","$3,500,000 MXN",2022,departamento
202.0,250.0,3,2,2,"Jardines Del Sur, Xochimilco, Ciudad De México 16050, México.","$5,900,000 MXN",1973,casa
645.1,428.1,4,5,4,"Florida, Alvaro Obregón, Ciudad De México 01030, México.","$37,900,000 MXN",2019,casa
152.0,363.1,4,4,3,"Viaducto Piedad, Iztacalco, Ciudad De México 08200, México.","$8,950,000 MXN",2004,Loseta
354.0,380.0,3,2,3,"Arenal De Guadalupe, Tlalpan, Ciudad De México 14389, México.","$8,700,000 MXN",1992,Cerámica
280.0,350.0,4,4,4,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.","$15,700,000 MXN",2007,regular
"1,354.0",900.0,1,2,10,"San Pablo Oztotepec, Milpa Alta, Ciudad De México 12400, México.","$3,190,000 MXN",1982,irregular
324.0,493.0,4,3,3,"Narvarte Poniente, Benito Juárez, Ciudad De México 03020, México.","$14,500,000 MXN",1966,Duela y Laminado
70.0,70.0,2,2,2,"Residencial Zacatenco, Gustavo A. Madero, Ciudad De México 07369, México.","$3,550,000 MXN",2021,Piso de Ingeniería
540.0,510.0,4,5,6,"Lomas De Chapultepec, Miguel Hidalgo, Ciudad De México 11000, México.","$39,000,000 MXN",1972,LOSETAS Y MADERA
250.0,250.0,4,4,3,"Miguel Hidalgo, Tlalpan, Ciudad De México 14260, México.","$9,500,000 MXN",40,regular
441.0,441.0,3,3,4,"Bosques De Las Lomas, Cuajimalpa De Morelos, Ciudad De México 05120, México.","$27,312,533 MXN / $1,420,000 USD",2010,Madera y mármol
78.0,300.0,4,3,1,"Guerrero, Cuauhtémoc, Ciudad De México 06300, México.","$6,400,000 MXN",1997,regular
110.0,110.0,3,2,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$8,980,000 MXN",2018,departamento
144.0,144.0,3,3,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$5,790,000 MXN",39,Madera
75.0,75.0,2,1,0,"Departamento del Distrito Federal, Cuauhtémoc, Ciudad De México 06002, México.","$4,974,000 MXN",2017,departamento
160.0,250.0,3,3,2,"Residencial Cafetales, Coyoacán, Ciudad De México 04930, México.","$7,000,000 MXN",1988,"Loseta, Alfombra"
"2,809.8",600.0,4,3,15,"San Miguel Ajusco, Tlalpan, Ciudad De México 14700, México.","$8,500,000 MXN",1980,casa
177.0,177.0,2,2,0,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.","$7,780,000 MXN",1976,departamento
52.0,52.0,1,1,0,"Alamos, Benito Juárez, Ciudad De México 03400, México.","$2,400,000 MXN",2011,Cerámica
63.0,63.0,2,1,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,405,000 MXN",2021,regular
63.0,63.0,2,1,0,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,490,000 MXN",2021,departamento
63.0,63.0,2,1,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,490,000 MXN",2021,regular
63.0,63.0,2,1,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,470,000 MXN",2021,regular
61.0,61.0,2,1,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,465,000 MXN",2021,regular
53.0,53.0,2,1,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,185,000 MXN",2021,regular
52.0,52.0,2,1,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.","$2,165,000 MXN",2021,regular
149.0,149.0,3,3,1,"Jardín Balbuena, Venustiano Carranza, Ciudad De México 15900, México.","$7,250,000 MXN",2021,regular
134.9,86.5,3,2,1,"Escandón, Miguel Hidalgo, Ciudad De México 11800, México.","$5,250,000 MXN",2021,departamento
386.0,228.0,3,2,1,"Michoacana Amp, Venustiano Carranza, Ciudad De México 15250, México.","$6,490,000 MXN",1962,Loseta
158.0,292.0,3,4,3,"Olivar De Los Padres, Alvaro Obregón, Ciudad De México 01780, México.","$8,900,000 MXN",2000,Cerámica
160.8,160.8,3,2,2,"Parque San Andrés, Coyoacán, Ciudad De México 04040, México.","$9,500,000 MXN",2016,Loseta cerámica
151.0,400.0,7,7,1,"Nativitas, Xochimilco, Ciudad De México 16450, México.","$3,315,000 MXN",1992,Loseta
"1,500.0",180.0,3,2,8,"San Miguel Topilejo, Tlalpan, Ciudad De México 14500, México.","$2,800,000 MXN",1991,regular
106.2,373.0,3,3,3,"Villa Coyoacán, Coyoacán, Ciudad De México 04000, México.","$15,550,000 MXN",2023,Mármol
176.6,433.8,4,4,4,"Villa Coyoacán, Coyoacán, Ciudad De México 04000, México.","$18,115,000 MXN",2023,Mármol
367.9,256.1,3,3,3,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.","$25,860,000 MXN",,regular
"1,178.0",350.0,3,2,15,"San Felipe De Jesús, Xochimilco, Ciudad De México 16770, México.","$7,000,000 MXN",1994,Cemento
262.0,398.0,,,0,"Pensador Mexicano, Venustiano Carranza, Ciudad De México 15510, México.",A consultar,1967,regular
120.0,120.0,2,2,2,"Nápoles, Benito Juárez, Ciudad De México 03810, México.","$6,100,000 MXN",16,departamento
93.0,93.0,2,2,1,"Lomas De Memetla, Cuajimalpa De Morelos, Ciudad De México 05330, México.","$3,350,000 MXN",2005,Duela
69.0,69.0,2,1,1,"Villas Del Pedregal, Coyoacán, Ciudad De México 04719, México.","$2,590,000 MXN",1970,departamento
336.0,566.0,3,4,4,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.","$34,000,000 MXN",2016,regular
150.0,259.4,4,2,1,"Nueva Tenochtitlan, Gustavo A. Madero, Ciudad De México 07890, México.","$3,900,000 MXN",1952,casa
435.0,480.0,4,5,5,"Axotla, Alvaro Obregón, Ciudad De México 01030, México.","$23,500,000 MXN",1998,Marmol
82.1,82.1,3,2,1,"Lomas De Sotelo, Miguel Hidalgo, Ciudad De México 11200, México.","$4,750,000 MXN",1998,Cerámica
48.6,48.6,2,1,0,"Santiago Atzacoalco, Gustavo A. Madero, Ciudad De México 07040, México.","$1,530,000 MXN",2023,Loseta Cerámica
172.0,295.0,5,3,2,"Alamos, Benito Juárez, Ciudad De México 03400, México.","$7,750,000 MXN",59,regular
305.0,495.0,3,3,2,"Reforma Social, Miguel Hidalgo, Ciudad De México 11650, México.","$21,450,000 MXN",1990,Madera mármol
534.0,390.0,7,4,11,"Guadalupe Inn, Alvaro Obregón, Ciudad De México 01020, México.","$26,000,000 MXN",1972,Porcelanato y Alfombra
165.0,165.0,2,2,2,"Polanco V Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$18,996,828 MXN / $987,660 USD",2022,departamento
211.0,211.0,,,2,"Polanco V Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$22,538,610 MXN / $1,171,800 USD",2022,departamento
169.0,169.0,2,2,2,"Polanco V Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$16,626,697 MXN / $864,435 USD",2022,departamento
176.0,176.0,2,2,2,"Polanco V Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$17,315,376 MXN / $900,240 USD",2022,departamento
199.0,199.0,2,2,2,"Polanco V Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$23,137,851 MXN / $1,202,955 USD",2022,departamento
200.0,417.0,3,4,2,"Oxtopulco Universidad, Coyoacán, Ciudad De México 04318, México.","$25,200,000 MXN",27,"Madera Hikon, Porcelanato, laminado"
167.0,167.0,3,3,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$6,800,000 MXN",1993,Laminado
85.0,178.2,,2,3,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.","$8,200,000 MXN",2005,departamento
408.0,652.0,4,3,5,"Chimalistac, Alvaro Obregón, Ciudad De México 01070, México.","$21,500,000 MXN",1973,casa
700.0,720.0,4,4,5,"Club De Golf México, Tlalpan, Ciudad De México 14620, México.","$21,500,000 MXN",1984,Loseta
130.0,110.0,2,2,2,"Ampliación Fuentes del Pedregal, Tlalpan, Ciudad De México 14201, México.",A consultar,2020,regular
213.0,186.0,3,3,3,"Ampliación Fuentes del Pedregal, Tlalpan, Ciudad De México 14201, México.",A consultar,2020,regular
233.0,205.0,3,3,3,"Ampliación Fuentes del Pedregal, Tlalpan, Ciudad De México 14201, México.",A consultar,2020,regular
125.0,107.0,2,2,2,"El Contadero, Cuajimalpa De Morelos, Ciudad De México 05500, México.","$8,120,000 MXN",2020,departamento
158.0,141.0,3,3,2,"El Contadero, Cuajimalpa De Morelos, Ciudad De México 05500, México.","$9,480,000 MXN",2020,departamento
79.5,221.0,6,,0,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$9,000,000 MXN",1972,casa
126.0,130.0,2,2,2,"Escuadrón 201, Iztapalapa, Ciudad De México 09060, México.","$3,500,000 MXN",1995,casa
191.0,287.0,4,4,3,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.","$18,950,000 MXN",1982,Loseta
241.0,241.0,3,5,3,"Ciudad De Los Deportes, Benito Juárez, Ciudad De México 03710, México.","$11,900,000 MXN",2011,Porcelanato
66.0,66.0,2,1,0,"Legaría, Miguel Hidalgo, Ciudad De México 11410, México.","$1,900,000 MXN",2014,departamento
58.0,58.0,2,1,1,"Atlampa, Cuauhtémoc, Ciudad De México 06450, México.","$1,700,000 MXN",2002,departamento
157.5,191.0,,,0,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.","$5,880,000 MXN",1984,casa-en-condominio
305.0,414.0,,,4,"Florida, Alvaro Obregón, Ciudad De México 01030, México.","$21,400,000 MXN",2002,casa-en-condominio
54.7,54.7,2,1,0,"Emilio Carranza, Venustiano Carranza, Ciudad De México 15230, México.","$1,583,000 MXN",2020,loseta
84.0,84.0,2,2,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.","$4,096,327 MXN",2022,departamento
85.0,85.0,2,2,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.","$4,351,830 MXN",2022,departamento
82.8,82.8,2,2,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.","$4,237,146 MXN",2022,departamento
85.0,85.0,2,2,2,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.","$4,576,107 MXN",2023,departamento
"1,636.0",992.0,7,6,3,"Barrio Santa Catarina, Coyoacán, Ciudad De México 04331, México.","$67,319,623 MXN / $3,500,000 USD",1995,casa
187.0,187.0,4,4,8,"Puebla, Venustiano Carranza, Ciudad De México 15020, México.","$10,000,000 MXN",1973,casa
64.0,222.0,3,2,2,"El Recreo, Azcapotzalco, Ciudad De México 02070, México.","$6,200,000 MXN",2019,casa
193.0,170.0,3,2,1,"Narvarte Poniente, Benito Juárez, Ciudad De México 03020, México.","$7,200,000 MXN",1963,regular
159.0,159.0,3,2,2,"Del Valle Norte, Benito Juárez, Ciudad De México 03103, México.","$6,245,000 MXN",2012,Firme
74.0,70.0,2,1,1,"Nueva Industrial Vallejo, Gustavo A. Madero, Ciudad De México 07700, México.","$2,200,000 MXN",2010,regular
54.0,54.0,2,1,0,"Lomas De Plateros, Alvaro Obregón, Ciudad De México 01480, México.","$1,540,000 MXN",1981,departamento
"3,859.0","1,180.0",4,6,12,"Rancho San Francisco, Alvaro Obregón, Ciudad De México 01807, México.","$63,000,000 MXN",2011,irregular
"3,859.0","1,180.0",4,6,12,"Rancho San Francisco, Alvaro Obregón, Ciudad De México 01807, México.","$63,000,000 MXN",2011,irregular
496.0,346.0,4,4,4,"Jardines Del Ajusco, Tlalpan, Ciudad De México 14200, México.","$10,950,000 MXN",1993,regular
152.4,80.3,2,2,2,"Ciudad Jardín, Coyoacán, Ciudad De México 04370, México.","$4,990,000 MXN",2022,departamento
423.0,550.0,3,3,4,"Crédito Constructor, Benito Juárez, Ciudad De México 03940, México.","$32,000,000 MXN",1975,irregular
68.0,68.0,,2,0,"Carola, Alvaro Obregón, Ciudad De México 01180, México.","$3,850,000 MXN",2019,regular
61.0,61.0,1,1,1,"Santa Cruz De Las Salinas, Azcapotzalco, Ciudad De México 02340, México.","$2,650,000 MXN",1,Piso porcelanico tipo marmol
90.0,90.0,2,1,2,"San Pedro Xalpa, Azcapotzalco, Ciudad De México 02710, México.","$3,700,000 MXN",5,regular
59.0,59.0,2,1,1,"San Francisco Tetecala, Azcapotzalco, Ciudad De México 02730, México.","$2,780,000 MXN",1,departamento
91.0,91.0,2,2,0,"Granjas México, Iztacalco, Ciudad De México 08400, México.","$1,990,000 MXN",1977,regular
200.0,320.0,10,4,2,"Ex Hipódromo De Peralvillo, Cuauhtémoc, Ciudad De México 06250, México.","$6,370,000 MXN",1973,casa
40.0,120.0,1,1,0,"Juan Escutia, Iztapalapa, Ciudad De México 09100, México.","$1,550,000 MXN",1997,casa
605.0,818.0,3,3,6,"Paseos De Taxqueña, Coyoacán, Ciudad De México 04250, México.","$21,950,000 MXN",30,Loseta
94.0,94.0,3,2,1,"Alamos, Benito Juárez, Ciudad De México 03400, México.","$4,250,000 MXN",2013,departamento
957.0,350.0,4,3,6,"San Juan Tepepan, Xochimilco, Ciudad De México 16020, México.","$10,600,000 MXN",1987,irregular
742.0,458.0,4,4,4,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.","$16,640,000 MXN",30,Mármol
60.0,60.0,,,0,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$5,140,000 MXN",1,departamento
90.0,90.0,,,0,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.","$6,300,000 MXN",1,departamento
66.0,66.0,,,0,"Del Valle Sur, Benito Juárez, Ciudad De México 03001, México.","$4,890,000 MXN",1,departamento
200.0,200.0,3,3,2,"El Yaqui, Cuajimalpa De Morelos, Ciudad De México 05320, México.","$7,953,000 MXN",2000,departamento
732.9,457.2,,,0,"San Angel, Alvaro Obregón, Ciudad De México 01000, México.","$34,000,000 MXN",1995,casa
90.0,201.0,3,4,1,"El Parque, Coyoacán, Ciudad De México 04899, México.","$6,950,000 MXN",2003,regular
360.0,659.0,3,4,3,"Residencial Acoxpa, Tlalpan, Ciudad De México 14300, México.","$16,000,000 MXN",1988,"Alfombra, loseta"
"7,671.0",396.0,4,4,10,"Tlalpuente, Tlalpan, Ciudad De México 14460, México.","$22,000,000 MXN",1993,irregular
75.0,75.0,2,2,2,"Insurgentes Mixcoac, Benito Juárez, Ciudad De México 03920, México.","$5,850,000 MXN",4,departamento
154.0,126.0,2,2,2,"Lomas Quebradas, La Magdalena Contreras, Ciudad De México 10000, México.","$5,350,000 MXN",2009,departamento
75.0,75.0,2,2,2,"Santa Cruz Atoyac, Benito Juárez, Ciudad De México 03310, México.","$4,950,000 MXN",2019,regular
514.9,479.1,3,4,4,"Jardines Del Ajusco, Tlalpan, Ciudad De México 14200, México.","$12,500,000 MXN",1993,"loseta italiana, madera ,escaleras de cantera."
146.0,240.0,3,2,1,"Gabriel Hernández, Gustavo A. Madero, Ciudad De México 07080, México.","$3,400,000 MXN",1983,casa
35.5,35.5,,,0,"Guerrero, Cuauhtémoc, Ciudad De México 06300, México.","$941,000 MXN",40,departamento
