terreno,construccion,recamaras,banos,estacionamientos,ubicacion,precio,anio_construct,cp,alcaldia,colonia,grado_marginalidad,pob_2010,tipo_seccion,tipo_col,precio_str,lat_long,lat,long
100.0,150.0,3.0,3.0,1,"Plenitud, Azcapotzalco, Ciudad De México 02780, México.",5190000.0,2023.0,2780,AZCAPOTZALCO,PLENITUD,3.0,4176.0,URBANO(A),COLONIA,"$5,190,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
509.0,509.0,3.0,4.0,3,"Polanco Chapultepec, Miguel Hidalgo, Ciudad De México 11560, México.",96170890.0,2013.0,11560,MIGUEL HIDALGO,CHAPULTEPEC MORALES (POLANCO),1.0,13953.0,URBANO(A),COLONIA,"$96,170,890 MXN / $5,000,000 USD","(19.4326296, -99.1331785)",19.4326296,-99.1331785
367.0,560.0,4.0,3.0,4,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",22000000.0,1940.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$22,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
140.0,140.0,3.0,2.0,2,"Tizapán, Alvaro Obregón, Ciudad De México 01090, México.",5700000.0,2013.0,1090,ALVARO OBREGON,LA OTRA BANDA,1.0,1332.0,URBANO(A),COLONIA,"$5,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
939.0,394.0,8.0,2.0,0,"Xaltocan, Xochimilco, Ciudad De México 16090, México.",10000000.0,1981.0,16090,XOCHIMILCO,SAN PEDRO (BARR),5.0,22333.0,URBANO(A),BARRIO,"$10,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
68.1,68.1,2.0,1.0,1,"Lomas Altas, Miguel Hidalgo, Ciudad De México 11950, México.",2950000.0,2009.0,11950,MIGUEL HIDALGO,LOMAS ALTAS,1.0,1952.0,URBANO(A),COLONIA,"$2,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
93.0,93.0,3.0,2.0,1,"Lomas De Memetla, Cuajimalpa De Morelos, Ciudad De México 05330, México.",3380000.0,2005.0,5330,CUAJIMALPA DE MORELOS,LOMAS DE MEMETLA,3.0,5396.0,URBANO(A),COLONIA,"$3,380,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
71.0,125.0,3.0,1.0,0,"Agrícola Oriental, Iztacalco, Ciudad De México 08500, México.",2600000.0,1983.0,8500,IZTACALCO,AGRICOLA ORIENTAL II,4.0,60520.0,URBANO(A),COLONIA,"$2,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
397.0,600.0,5.0,3.0,4,"Leyes De Reforma, Iztapalapa, Ciudad De México 09310, México.",10800000.0,1992.0,9310,IZTAPALAPA,LEYES DE REFORMA 1A SECCION,5.0,42674.0,URBANO(A),COLONIA,"$10,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
77.0,77.0,2.0,2.0,2,"San Pedro De Los Pinos, Benito Juárez, Ciudad De México 03800, México.",4532000.0,2022.0,3800,BENITO JUAREZ,SAN PEDRO DE LOS  PINOS,2.0,12007.0,URBANO(A),COLONIA,"$4,532,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
227.0,405.0,4.0,4.0,4,"Lomas De Las Aguilas, Alvaro Obregón, Ciudad De México 01730, México.",10300000.0,1992.0,1730,ALVARO OBREGON,PUENTE COLORADO,4.0,5905.0,URBANO(A),COLONIA,"$10,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
33.6,33.6,1.0,1.0,0,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.",3500000.0,2022.0,6700,CUAUHTEMOC,ROMA NORTE I,3.0,27770.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
202.0,250.0,3.0,2.0,2,"Jardines Del Sur, Xochimilco, Ciudad De México 16050, México.",5900000.0,1973.0,16050,XOCHIMILCO,JARDINES DEL SUR,2.0,7151.0,URBANO(A),BARRIO,"$5,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
645.1,428.1,4.0,5.0,4,"Florida, Alvaro Obregón, Ciudad De México 01030, México.",37900000.0,2019.0,1030,ALVARO OBREGON,AXOTLA,1.0,7894.0,URBANO(A),COLONIA,"$37,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
152.0,363.1,4.0,4.0,3,"Viaducto Piedad, Iztacalco, Ciudad De México 08200, México.",8950000.0,2004.0,8200,IZTACALCO,VIADUCTO PIEDAD,3.0,10940.0,URBANO(A),COLONIA,"$8,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
280.0,350.0,4.0,4.0,4,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",15700000.0,2007.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$15,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1354.0,900.0,1.0,2.0,10,"San Pablo Oztotepec, Milpa Alta, Ciudad De México 12400, México.",3190000.0,1982.0,12400,MILPA ALTA,SAN PABLO OZTOTEPEC (PBLO),4.0,17291.0,MIXTO(A),BARRIO,"$3,190,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
540.0,510.0,4.0,5.0,6,"Lomas De Chapultepec, Miguel Hidalgo, Ciudad De México 11000, México.",39000000.0,1972.0,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC I,1.0,12659.0,URBANO(A),COLONIA,"$39,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
441.0,441.0,3.0,3.0,4,"Bosques De Las Lomas, Cuajimalpa De Morelos, Ciudad De México 05120, México.",27312533.0,2010.0,5120,CUAJIMALPA DE MORELOS,BOSQUES DE LAS LOMAS,1.0,13279.0,URBANO(A),COLONIA,"$27,312,533 MXN / $1,420,000 USD","(19.4326296, -99.1331785)",19.4326296,-99.1331785
78.0,300.0,4.0,3.0,1,"Guerrero, Cuauhtémoc, Ciudad De México 06300, México.",6400000.0,1997.0,6300,CUAUHTEMOC,GUERRERO I,4.0,42339.0,URBANO(A),COLONIA,"$6,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
110.0,110.0,3.0,2.0,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.",8980000.0,2018.0,11320,MIGUEL HIDALGO,AHUEHUETES ANAHUAC,4.0,37553.0,URBANO(A),COLONIA,"$8,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
144.0,144.0,3.0,3.0,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",5790000.0,1939.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$5,790,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
160.0,250.0,3.0,3.0,2,"Residencial Cafetales, Coyoacán, Ciudad De México 04930, México.",7000000.0,1988.0,4930,COYOACAN,CAFETALES I (RDCIAL),1.0,7232.0,URBANO(A),FRACCIONAMIENTO,"$7,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
2809.8,600.0,4.0,3.0,15,"San Miguel Ajusco, Tlalpan, Ciudad De México 14700, México.",8500000.0,1980.0,14700,TLALPAN,JARDINES DE SAN JUAN,5.0,19911.0,URBANO(A),PUEBLO,"$8,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
177.0,177.0,2.0,2.0,0,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.",7780000.0,1976.0,3900,BENITO JUAREZ,SAN JOSE INSURGENTES,1.0,5958.0,URBANO(A),COLONIA,"$7,780,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
52.0,52.0,1.0,1.0,0,"Alamos, Benito Juárez, Ciudad De México 03400, México.",2400000.0,2011.0,3400,BENITO JUAREZ,ALAMOS I,2.0,19120.0,URBANO(A),COLONIA,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.0,63.0,2.0,1.0,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2405000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,405,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.0,63.0,2.0,1.0,0,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2490000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,490,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.0,63.0,2.0,1.0,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2490000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,490,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.0,63.0,2.0,1.0,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2470000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,470,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
61.0,61.0,2.0,1.0,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2465000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,465,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
53.0,53.0,2.0,1.0,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2185000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,185,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
52.0,52.0,2.0,1.0,1,"Federal, Venustiano Carranza, Ciudad De México 15700, México.",2165000.0,2021.0,15700,VENUSTIANO CARRANZA,FEDERAL,1.0,9952.0,URBANO(A),COLONIA,"$2,165,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
149.0,149.0,3.0,3.0,1,"Jardín Balbuena, Venustiano Carranza, Ciudad De México 15900, México.",7250000.0,2021.0,15900,VENUSTIANO CARRANZA,JARDIN BALBUENA I,2.0,31688.0,URBANO(A),COLONIA,"$7,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
134.9,86.5,3.0,2.0,1,"Escandón, Miguel Hidalgo, Ciudad De México 11800, México.",5250000.0,2021.0,11800,MIGUEL HIDALGO,ESCANDON I,3.0,26633.0,URBANO(A),COLONIA,"$5,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
386.0,228.0,3.0,2.0,1,"Michoacana Amp, Venustiano Carranza, Ciudad De México 15250, México.",6490000.0,1962.0,15250,VENUSTIANO CARRANZA,MICHOACANA,2.0,3557.0,URBANO(A),AMPLIACION,"$6,490,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
158.0,292.0,3.0,4.0,3,"Olivar De Los Padres, Alvaro Obregón, Ciudad De México 01780, México.",8900000.0,2000.0,1780,ALVARO OBREGON,RESIDENCIAL MARIA ISABEL,3.0,1227.0,URBANO(A),CONJUNTO HABITACIONAL,"$8,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
160.8,160.8,3.0,2.0,2,"Parque San Andrés, Coyoacán, Ciudad De México 04040, México.",9500000.0,2016.0,4040,COYOACAN,PARQUE SAN ANDRES,1.0,5416.0,URBANO(A),COLONIA,"$9,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
151.0,400.0,7.0,7.0,1,"Nativitas, Xochimilco, Ciudad De México 16450, México.",3315000.0,1992.0,16450,XOCHIMILCO,JOYA DE VARGAS,4.0,32950.0,URBANO(A),COLONIA,"$3,315,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1500.0,180.0,3.0,2.0,8,"San Miguel Topilejo, Tlalpan, Ciudad De México 14500, México.",2800000.0,1991.0,14500,TLALPAN,LA GUADALUPANA,5.0,36018.0,MIXTO(A),COLONIA,"$2,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
106.2,373.0,3.0,3.0,3,"Villa Coyoacán, Coyoacán, Ciudad De México 04000, México.",15550000.0,2023.0,4000,COYOACAN,VILLA COYOACAN,1.0,2981.0,URBANO(A),UNIDAD HABITACIONAL,"$15,550,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
176.6,433.8,4.0,4.0,4,"Villa Coyoacán, Coyoacán, Ciudad De México 04000, México.",18115000.0,2023.0,4000,COYOACAN,VILLA COYOACAN,1.0,2981.0,URBANO(A),UNIDAD HABITACIONAL,"$18,115,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1178.0,350.0,3.0,2.0,15,"San Felipe De Jesús, Xochimilco, Ciudad De México 16770, México.",7000000.0,1994.0,16770,XOCHIMILCO,EL CARMEN,4.0,6580.0,URBANO(A),COLONIA,"$7,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
120.0,120.0,2.0,2.0,2,"Nápoles, Benito Juárez, Ciudad De México 03810, México.",6100000.0,2016.0,3810,BENITO JUAREZ,NAPOLES,2.0,15487.0,URBANO(A),COLONIA,"$6,100,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
93.0,93.0,2.0,2.0,1,"Lomas De Memetla, Cuajimalpa De Morelos, Ciudad De México 05330, México.",3350000.0,2005.0,5330,CUAJIMALPA DE MORELOS,LOMAS DE MEMETLA,3.0,5396.0,URBANO(A),COLONIA,"$3,350,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
336.0,566.0,3.0,4.0,4,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.",34000000.0,2016.0,1900,ALVARO OBREGON,JARDINES DEL PEDREGAL,1.0,13817.0,URBANO(A),COLONIA,"$34,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
150.0,259.4,4.0,2.0,1,"Nueva Tenochtitlan, Gustavo A. Madero, Ciudad De México 07890, México.",3900000.0,1952.0,7890,GUSTAVO A. MADERO,CUCHILLA LA JOYA,4.0,19328.0,URBANO(A),COLONIA,"$3,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
435.0,480.0,4.0,5.0,5,"Axotla, Alvaro Obregón, Ciudad De México 01030, México.",23500000.0,1998.0,1030,ALVARO OBREGON,AXOTLA,1.0,7894.0,URBANO(A),COLONIA,"$23,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
82.1,82.1,3.0,2.0,1,"Lomas De Sotelo, Miguel Hidalgo, Ciudad De México 11200, México.",4750000.0,1998.0,11200,MIGUEL HIDALGO,LOMAS DE SOTELO,1.0,11463.0,URBANO(A),UNIDAD HABITACIONAL,"$4,750,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
48.6,48.6,2.0,1.0,0,"Santiago Atzacoalco, Gustavo A. Madero, Ciudad De México 07040, México.",1530000.0,2023.0,7040,GUSTAVO A. MADERO,SANTIAGO ATZACOALCO (PBLO),4.0,4789.0,URBANO(A),PUEBLO,"$1,530,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
172.0,295.0,5.0,3.0,2,"Alamos, Benito Juárez, Ciudad De México 03400, México.",7750000.0,1959.0,3400,BENITO JUAREZ,ALAMOS I,2.0,19120.0,URBANO(A),COLONIA,"$7,750,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
305.0,495.0,3.0,3.0,2,"Reforma Social, Miguel Hidalgo, Ciudad De México 11650, México.",21450000.0,1990.0,11650,MIGUEL HIDALGO,REFORMA SOCIAL,2.0,5794.0,URBANO(A),COLONIA,"$21,450,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
534.0,390.0,7.0,4.0,11,"Guadalupe Inn, Alvaro Obregón, Ciudad De México 01020, México.",26000000.0,1972.0,1020,ALVARO OBREGON,GUADALUPE INN,1.0,5743.0,URBANO(A),COLONIA,"$26,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
200.0,417.0,3.0,4.0,2,"Oxtopulco Universidad, Coyoacán, Ciudad De México 04318, México.",25200000.0,1927.0,4318,COYOACAN,OXTOPULCO UNIVERSIDAD,1.0,1388.0,URBANO(A),BARRIO,"$25,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
167.0,167.0,3.0,3.0,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",6800000.0,1993.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$6,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
408.0,652.0,4.0,3.0,5,"Chimalistac, Alvaro Obregón, Ciudad De México 01070, México.",21500000.0,1973.0,1070,ALVARO OBREGON,CHIMALISTAC,1.0,967.0,URBANO(A),COLONIA,"$21,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
700.0,720.0,4.0,4.0,5,"Club De Golf México, Tlalpan, Ciudad De México 14620, México.",21500000.0,1984.0,14620,TLALPAN,CLUB DE GOLF MEXICO-SAN BUENAVENTURA,1.0,2359.0,URBANO(A),FRACCIONAMIENTO,"$21,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
125.0,107.0,2.0,2.0,2,"El Contadero, Cuajimalpa De Morelos, Ciudad De México 05500, México.",8120000.0,2020.0,5500,CUAJIMALPA DE MORELOS,EL CONTADERO,1.0,5116.0,URBANO(A),COLONIA,"$8,120,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
158.0,141.0,3.0,3.0,2,"El Contadero, Cuajimalpa De Morelos, Ciudad De México 05500, México.",9480000.0,2020.0,5500,CUAJIMALPA DE MORELOS,EL CONTADERO,1.0,5116.0,URBANO(A),COLONIA,"$9,480,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
126.0,130.0,2.0,2.0,2,"Escuadrón 201, Iztapalapa, Ciudad De México 09060, México.",3500000.0,1995.0,9060,IZTAPALAPA,ESCUADRON 201,3.0,21902.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
191.0,287.0,4.0,4.0,3,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.",18950000.0,1982.0,6700,CUAUHTEMOC,ROMA NORTE I,3.0,27770.0,URBANO(A),COLONIA,"$18,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
241.0,241.0,3.0,5.0,3,"Ciudad De Los Deportes, Benito Juárez, Ciudad De México 03710, México.",11900000.0,2011.0,3710,BENITO JUAREZ,CIUDAD DE LOS DEPORTES,1.0,4100.0,URBANO(A),COLONIA,"$11,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
66.0,66.0,2.0,1.0,0,"Legaría, Miguel Hidalgo, Ciudad De México 11410, México.",1900000.0,2014.0,11410,MIGUEL HIDALGO,ANGEL ZIMBRON,3.0,19072.0,URBANO(A),COLONIA,"$1,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
58.0,58.0,2.0,1.0,1,"Atlampa, Cuauhtémoc, Ciudad De México 06450, México.",1700000.0,2002.0,6450,CUAUHTEMOC,ATLAMPA,5.0,11906.0,URBANO(A),COLONIA,"$1,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
54.7,54.7,2.0,1.0,0,"Emilio Carranza, Venustiano Carranza, Ciudad De México 15230, México.",1583000.0,2020.0,15230,VENUSTIANO CARRANZA,EMILIO CARRANZA,4.0,4715.0,URBANO(A),COLONIA,"$1,583,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
84.0,84.0,2.0,2.0,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.",4096327.0,2022.0,7800,GUSTAVO A. MADERO,INDUSTRIAL I,2.0,17464.0,URBANO(A),COLONIA,"$4,096,327 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.0,85.0,2.0,2.0,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.",4351830.0,2022.0,7800,GUSTAVO A. MADERO,INDUSTRIAL I,2.0,17464.0,URBANO(A),COLONIA,"$4,351,830 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
82.8,82.8,2.0,2.0,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.",4237146.0,2022.0,7800,GUSTAVO A. MADERO,INDUSTRIAL I,2.0,17464.0,URBANO(A),COLONIA,"$4,237,146 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.0,85.0,2.0,2.0,2,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.",4576107.0,2023.0,7800,GUSTAVO A. MADERO,INDUSTRIAL I,2.0,17464.0,URBANO(A),COLONIA,"$4,576,107 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
187.0,187.0,4.0,4.0,8,"Puebla, Venustiano Carranza, Ciudad De México 15020, México.",10000000.0,1973.0,15020,VENUSTIANO CARRANZA,PUEBLA,2.0,6508.0,URBANO(A),COLONIA,"$10,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
64.0,222.0,3.0,2.0,2,"El Recreo, Azcapotzalco, Ciudad De México 02070, México.",6200000.0,2019.0,2070,AZCAPOTZALCO,DEL RECREO,3.0,13063.0,URBANO(A),CONJUNTO HABITACIONAL,"$6,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
159.0,159.0,3.0,2.0,2,"Del Valle Norte, Benito Juárez, Ciudad De México 03103, México.",6245000.0,2012.0,3103,BENITO JUAREZ,DEL VALLE I,3.0,18327.0,URBANO(A),COLONIA,"$6,245,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
74.0,70.0,2.0,1.0,1,"Nueva Industrial Vallejo, Gustavo A. Madero, Ciudad De México 07700, México.",2200000.0,2010.0,7700,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO (FRACC),1.0,6171.0,URBANO(A),UNIDAD HABITACIONAL,"$2,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
54.0,54.0,2.0,1.0,0,"Lomas De Plateros, Alvaro Obregón, Ciudad De México 01480, México.",1540000.0,1981.0,1480,ALVARO OBREGON,LOMAS DE PLATEROS (U HAB) I,2.0,15196.0,URBANO(A),UNIDAD HABITACIONAL,"$1,540,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
496.0,346.0,4.0,4.0,4,"Jardines Del Ajusco, Tlalpan, Ciudad De México 14200, México.",10950000.0,1993.0,14200,TLALPAN,JARDINES DEL AJUSCO,5.0,35426.0,URBANO(A),UNIDAD HABITACIONAL,"$10,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
152.4,80.3,2.0,2.0,2,"Ciudad Jardín, Coyoacán, Ciudad De México 04370, México.",4990000.0,2022.0,4370,COYOACAN,ATLANTIDA,1.0,3613.0,URBANO(A),COLONIA,"$4,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
423.0,550.0,3.0,3.0,4,"Crédito Constructor, Benito Juárez, Ciudad De México 03940, México.",32000000.0,1975.0,3940,BENITO JUAREZ,CREDITO CONSTRUCTOR,1.0,781.0,URBANO(A),COLONIA,"$32,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
61.0,61.0,1.0,1.0,1,"Santa Cruz De Las Salinas, Azcapotzalco, Ciudad De México 02340, México.",2650000.0,2001.0,2340,AZCAPOTZALCO,SANTA CRUZ DE LAS SALINAS,2.0,355.0,URBANO(A),CONJUNTO HABITACIONAL,"$2,650,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.0,90.0,2.0,1.0,2,"San Pedro Xalpa, Azcapotzalco, Ciudad De México 02710, México.",3700000.0,2005.0,2710,AZCAPOTZALCO,ISSFAM LAS ARMAS (U HAB),5.0,29076.0,URBANO(A),CONJUNTO HABITACIONAL,"$3,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
59.0,59.0,2.0,1.0,1,"San Francisco Tetecala, Azcapotzalco, Ciudad De México 02730, México.",2780000.0,2001.0,2730,AZCAPOTZALCO,SAN FRANCISCO TETECALA (PBLO),3.0,2780.0,URBANO(A),PUEBLO,"$2,780,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
91.0,91.0,2.0,2.0,0,"Granjas México, Iztacalco, Ciudad De México 08400, México.",1990000.0,1977.0,8400,IZTACALCO,GRANJAS MEXICO I,3.0,17523.0,URBANO(A),COLONIA,"$1,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
200.0,320.0,10.0,4.0,2,"Ex Hipódromo De Peralvillo, Cuauhtémoc, Ciudad De México 06250, México.",6370000.0,1973.0,6250,CUAUHTEMOC,EX HIPODROMO DE PERALVILLO,4.0,11711.0,URBANO(A),COLONIA,"$6,370,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
40.0,120.0,1.0,1.0,0,"Juan Escutia, Iztapalapa, Ciudad De México 09100, México.",1550000.0,1997.0,9100,IZTAPALAPA,JUAN ESCUTIA I,5.0,25133.0,URBANO(A),COLONIA,"$1,550,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
605.0,818.0,3.0,3.0,6,"Paseos De Taxqueña, Coyoacán, Ciudad De México 04250, México.",21950000.0,1930.0,4250,COYOACAN,PASEOS DE TAXQUEÑA I,2.0,14179.0,URBANO(A),COLONIA,"$21,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
94.0,94.0,3.0,2.0,1,"Alamos, Benito Juárez, Ciudad De México 03400, México.",4250000.0,2013.0,3400,BENITO JUAREZ,ALAMOS I,2.0,19120.0,URBANO(A),COLONIA,"$4,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
957.0,350.0,4.0,3.0,6,"San Juan Tepepan, Xochimilco, Ciudad De México 16020, México.",10600000.0,1987.0,16020,XOCHIMILCO,LA NORIA,4.0,15938.0,URBANO(A),PUEBLO,"$10,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
742.0,458.0,4.0,4.0,4,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.",16640000.0,1930.0,10200,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO - LIDICE (PBLO),2.0,23330.0,URBANO(A),COLONIA,"$16,640,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
200.0,200.0,3.0,3.0,2,"El Yaqui, Cuajimalpa De Morelos, Ciudad De México 05320, México.",7953000.0,2000.0,5320,CUAJIMALPA DE MORELOS,EL YAQUI,1.0,1125.0,URBANO(A),COLONIA,"$7,953,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.0,201.0,3.0,4.0,1,"El Parque, Coyoacán, Ciudad De México 04899, México.",6950000.0,2003.0,4899,COYOACAN,JARDINES DE COYOACAN (FRACC),3.0,2769.0,URBANO(A),FRACCIONAMIENTO,"$6,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
360.0,659.0,3.0,4.0,3,"Residencial Acoxpa, Tlalpan, Ciudad De México 14300, México.",16000000.0,1988.0,14300,TLALPAN,NUEVA ORIENTAL COAPA-EX HACIENDA COAPA,2.0,3709.0,URBANO(A),COLONIA,"$16,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
