,,CATALOGO DE COLONIAS DEL ESTADO DE DISTRITO FEDERAL,CATALOGO DE COLONIAS ,,,,,,,,
,,,,,,,,,,,
,ID,ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE DEL MUNICIPIO,SECCION,TIPO DE SECCION,TIPO DE COLONIA,NOMBRE DE LA COLONIA,CP,CONTROL
,339,9,11,17,VENUSTIANO CARRANZA,5248,URBANO(A),COLONIA,MORELOS,15270,346
,364,9,11,17,VENUSTIANO CARRANZA,5248,URBANO(A),SUPERMANZANA,MORELOS I,15270,377
,363,9,11,17,VENUSTIANO CARRANZA,5248,URBANO(A),UNIDAD,MORELOS III,15270,376
,339,9,11,17,VENUSTIANO CARRANZA,5249,URBANO(A),COLONIA,MORELOS,15270,346
,339,9,11,17,VENUSTIANO CARRANZA,5250,URBANO(A),COLONIA,MORELOS,15270,346
,339,9,11,17,VENUSTIANO CARRANZA,5251,URBANO(A),COLONIA,MORELOS,15270,346
,339,9,11,17,VENUSTIANO CARRANZA,5252,URBANO(A),COLONIA,MORELOS,15270,346
,340,9,11,17,VENUSTIANO CARRANZA,5252,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5253,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5254,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5255,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5256,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5257,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5258,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,367,9,11,17,VENUSTIANO CARRANZA,5259,URBANO(A),UNIDAD,CANDELARIA DE LOS PATOS,15120,380
,340,9,11,17,VENUSTIANO CARRANZA,5259,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5260,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5261,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,367,9,11,17,VENUSTIANO CARRANZA,5262,URBANO(A),UNIDAD,CANDELARIA DE LOS PATOS,15120,380
,340,9,11,17,VENUSTIANO CARRANZA,5262,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,367,9,11,17,VENUSTIANO CARRANZA,5263,URBANO(A),UNIDAD,CANDELARIA DE LOS PATOS,15120,380
,340,9,11,17,VENUSTIANO CARRANZA,5263,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5264,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,340,9,11,17,VENUSTIANO CARRANZA,5265,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,368,9,11,17,VENUSTIANO CARRANZA,5266,URBANO(A),UNIDAD,DEL PARQUE,15100,382
,340,9,11,17,VENUSTIANO CARRANZA,5266,URBANO(A),COLONIA,ZONA CENTRO (CENTRO),15100,347
,343,9,11,17,VENUSTIANO CARRANZA,5267,URBANO(A),COLONIA,MERCED BALBUENA,15810,351
,343,9,11,17,VENUSTIANO CARRANZA,5268,URBANO(A),COLONIA,MERCED BALBUENA,15810,351
,343,9,11,17,VENUSTIANO CARRANZA,5269,URBANO(A),COLONIA,MERCED BALBUENA,15810,351
,339,9,11,17,VENUSTIANO CARRANZA,5270,URBANO(A),COLONIA,MORELOS,15270,346
,357,9,11,17,VENUSTIANO CARRANZA,5271,URBANO(A),COLONIA,FELIPE ANGELES,15310,365
,357,9,11,17,VENUSTIANO CARRANZA,5272,URBANO(A),COLONIA,FELIPE ANGELES,15310,365
,357,9,11,17,VENUSTIANO CARRANZA,5273,URBANO(A),COLONIA,FELIPE ANGELES,15310,365
,273,9,11,17,VENUSTIANO CARRANZA,5274,URBANO(A),COLONIA,DAMIAN CARMONA,15450,280
,272,9,11,17,VENUSTIANO CARRANZA,5274,URBANO(A),COLONIA,PRIMERO DE MAYO,15440,279
,2056,9,11,17,VENUSTIANO CARRANZA,5274,URBANO(A),COLONIA,REVOLUCION,15460,2202
,272,9,11,17,VENUSTIANO CARRANZA,5275,URBANO(A),COLONIA,PRIMERO DE MAYO,15440,279
,274,9,11,17,VENUSTIANO CARRANZA,5275,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,272,9,11,17,VENUSTIANO CARRANZA,5276,URBANO(A),COLONIA,PRIMERO DE MAYO,15440,279
,274,9,11,17,VENUSTIANO CARRANZA,5276,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,274,9,11,17,VENUSTIANO CARRANZA,5277,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,274,9,11,17,VENUSTIANO CARRANZA,5278,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,273,9,11,17,VENUSTIANO CARRANZA,5279,URBANO(A),COLONIA,DAMIAN CARMONA,15450,280
,2056,9,11,17,VENUSTIANO CARRANZA,5279,URBANO(A),COLONIA,REVOLUCION,15460,2202
,274,9,11,17,VENUSTIANO CARRANZA,5279,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,273,9,11,17,VENUSTIANO CARRANZA,5280,URBANO(A),COLONIA,DAMIAN CARMONA,15450,280
,273,9,11,17,VENUSTIANO CARRANZA,5281,URBANO(A),COLONIA,DAMIAN CARMONA,15450,280
,2056,9,11,17,VENUSTIANO CARRANZA,5282,URBANO(A),COLONIA,REVOLUCION,15460,2202
,274,9,11,17,VENUSTIANO CARRANZA,5283,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,274,9,11,17,VENUSTIANO CARRANZA,5284,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,278,9,11,17,VENUSTIANO CARRANZA,5285,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5286,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5287,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5288,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5289,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5290,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,2056,9,11,17,VENUSTIANO CARRANZA,5291,URBANO(A),COLONIA,REVOLUCION,15460,2202
,274,9,11,17,VENUSTIANO CARRANZA,5291,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,275,9,11,17,VENUSTIANO CARRANZA,5292,URBANO(A),COLONIA,MIGUEL HIDALGO,15470,282
,360,9,11,17,VENUSTIANO CARRANZA,5292,URBANO(A),COLONIA,PROGRESISTA,15370,373
,2056,9,11,17,VENUSTIANO CARRANZA,5292,URBANO(A),COLONIA,REVOLUCION,15460,2202
,2056,9,11,17,VENUSTIANO CARRANZA,5293,URBANO(A),COLONIA,REVOLUCION,15460,2202
,274,9,11,17,VENUSTIANO CARRANZA,5293,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,278,9,11,17,VENUSTIANO CARRANZA,5294,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5295,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5296,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5297,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5298,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5299,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5300,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5301,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5302,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,243,9,11,17,VENUSTIANO CARRANZA,5303,URBANO(A),RESIDENCIAL,LAS VIAS 1,15530,3803
,242,9,11,17,VENUSTIANO CARRANZA,5303,URBANO(A),RESIDENCIAL,LAS VIAS 2,15530,3802
,246,9,11,17,VENUSTIANO CARRANZA,5303,URBANO(A),RESIDENCIAL,LAS VIAS 3,15530,3806
,245,9,11,17,VENUSTIANO CARRANZA,5303,URBANO(A),RESIDENCIAL,LAS VIAS 4,15530,3805
,244,9,11,17,VENUSTIANO CARRANZA,5303,URBANO(A),RESIDENCIAL,LAS VIAS 5,15530,3804
,278,9,11,17,VENUSTIANO CARRANZA,5303,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,276,9,11,17,VENUSTIANO CARRANZA,5304,URBANO(A),AMPLIACION,7 DE JULIO,15390,283
,277,9,11,17,VENUSTIANO CARRANZA,5304,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,278,9,11,17,VENUSTIANO CARRANZA,5304,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5305,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5306,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5307,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5308,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5309,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5310,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5311,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5312,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5313,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,277,9,11,17,VENUSTIANO CARRANZA,5314,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,346,9,11,17,VENUSTIANO CARRANZA,5315,URBANO(A),COLONIA,7 DE JULIO,15390,354
,276,9,11,17,VENUSTIANO CARRANZA,5315,URBANO(A),AMPLIACION,7 DE JULIO,15390,283
,277,9,11,17,VENUSTIANO CARRANZA,5315,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,276,9,11,17,VENUSTIANO CARRANZA,5316,URBANO(A),AMPLIACION,7 DE JULIO,15390,283
,277,9,11,17,VENUSTIANO CARRANZA,5316,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,277,9,11,17,VENUSTIANO CARRANZA,5317,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,277,9,11,17,VENUSTIANO CARRANZA,5318,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,278,9,11,17,VENUSTIANO CARRANZA,5319,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5320,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5321,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5322,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5323,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5324,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,278,9,11,17,VENUSTIANO CARRANZA,5325,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,279,9,11,17,VENUSTIANO CARRANZA,5325,URBANO(A),COLONIA,SANTA CRUZ AVIACION,15540,286
,278,9,11,17,VENUSTIANO CARRANZA,5326,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,277,9,11,17,VENUSTIANO CARRANZA,5327,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,277,9,11,17,VENUSTIANO CARRANZA,5328,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,277,9,11,17,VENUSTIANO CARRANZA,5329,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,277,9,11,17,VENUSTIANO CARRANZA,5330,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,273,9,11,17,VENUSTIANO CARRANZA,5331,URBANO(A),COLONIA,DAMIAN CARMONA,15450,280
,2056,9,11,17,VENUSTIANO CARRANZA,5331,URBANO(A),COLONIA,REVOLUCION,15460,2202
,274,9,11,17,VENUSTIANO CARRANZA,5332,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,278,9,11,17,VENUSTIANO CARRANZA,5333,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,277,9,11,17,VENUSTIANO CARRANZA,5334,URBANO(A),COLONIA,MOCTEZUMA 1A SECCION,15500,284
,279,9,11,17,VENUSTIANO CARRANZA,5335,URBANO(A),COLONIA,SANTA CRUZ AVIACION,15540,286
,274,9,11,17,VENUSTIANO CARRANZA,5336,URBANO(A),COLONIA,ROMERO RUBIO,15400,281
,278,9,11,17,VENUSTIANO CARRANZA,5337,URBANO(A),COLONIA,MOCTEZUMA 2A SECCION,15530,285
,341,9,11,17,VENUSTIANO CARRANZA,5338,URBANO(A),COLONIA,10 DE MAYO,15290,349
,289,9,11,17,VENUSTIANO CARRANZA,5339,URBANO(A),COLONIA,PUEBLA,15020,296
,341,9,11,17,VENUSTIANO CARRANZA,5340,URBANO(A),COLONIA,10 DE MAYO,15290,349
,341,9,11,17,VENUSTIANO CARRANZA,5341,URBANO(A),COLONIA,10 DE MAYO,15290,349
,366,9,11,17,VENUSTIANO CARRANZA,5341,URBANO(A),CONDOMINIO,EMILIANO ZAPATA,15293,379
,346,9,11,17,VENUSTIANO CARRANZA,5342,URBANO(A),COLONIA,7 DE JULIO,15390,354
,348,9,11,17,VENUSTIANO CARRANZA,5342,URBANO(A),COLONIA,AERONAUTICA MILITAR,15970,356
,347,9,11,17,VENUSTIANO CARRANZA,5342,URBANO(A),COLONIA,EL PARQUE,15960,355
,345,9,11,17,VENUSTIANO CARRANZA,5342,URBANO(A),COLONIA,ESCUELA DE TIRO,15380,353
,2221,9,11,17,VENUSTIANO CARRANZA,5343,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5343,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,346,9,11,17,VENUSTIANO CARRANZA,5344,URBANO(A),COLONIA,7 DE JULIO,15390,354
,2221,9,11,17,VENUSTIANO CARRANZA,5344,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5344,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,2221,9,11,17,VENUSTIANO CARRANZA,5345,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5346,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5347,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5348,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5349,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5350,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5351,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5352,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5353,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5354,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5354,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,2221,9,11,17,VENUSTIANO CARRANZA,5355,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5355,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,2221,9,11,17,VENUSTIANO CARRANZA,5356,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5356,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,348,9,11,17,VENUSTIANO CARRANZA,5357,URBANO(A),COLONIA,AERONAUTICA MILITAR,15970,356
,2221,9,11,17,VENUSTIANO CARRANZA,5358,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5359,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5360,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5360,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,2221,9,11,17,VENUSTIANO CARRANZA,5361,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5361,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,2221,9,11,17,VENUSTIANO CARRANZA,5362,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5363,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5364,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5365,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5366,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5367,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5368,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5369,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5370,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5371,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5371,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,349,9,11,17,VENUSTIANO CARRANZA,5372,URBANO(A),COLONIA,24 DE ABRIL,15980,357
,348,9,11,17,VENUSTIANO CARRANZA,5372,URBANO(A),COLONIA,AERONAUTICA MILITAR,15970,356
,347,9,11,17,VENUSTIANO CARRANZA,5373,URBANO(A),COLONIA,EL PARQUE,15960,355
,347,9,11,17,VENUSTIANO CARRANZA,5374,URBANO(A),COLONIA,EL PARQUE,15960,355
,350,9,11,17,VENUSTIANO CARRANZA,5375,URBANO(A),COLONIA,ALVARO OBREGON,15990,358
,350,9,11,17,VENUSTIANO CARRANZA,5376,URBANO(A),COLONIA,ALVARO OBREGON,15990,358
,350,9,11,17,VENUSTIANO CARRANZA,5377,URBANO(A),COLONIA,ALVARO OBREGON,15990,358
,2221,9,11,17,VENUSTIANO CARRANZA,5377,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5378,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5379,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2221,9,11,17,VENUSTIANO CARRANZA,5380,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,369,9,11,17,VENUSTIANO CARRANZA,5380,URBANO(A),UNIDAD HABITACIONAL,LOS PINOS,15900,383
,2221,9,11,17,VENUSTIANO CARRANZA,5381,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,351,9,11,17,VENUSTIANO CARRANZA,5382,URBANO(A),COLONIA,MAGDALENA MIXHUCA,15850,359
,351,9,11,17,VENUSTIANO CARRANZA,5383,URBANO(A),COLONIA,MAGDALENA MIXHUCA,15850,359
,352,9,11,17,VENUSTIANO CARRANZA,5383,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,352,9,11,17,VENUSTIANO CARRANZA,5384,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,351,9,11,17,VENUSTIANO CARRANZA,5385,URBANO(A),COLONIA,MAGDALENA MIXHUCA,15850,359
,352,9,11,17,VENUSTIANO CARRANZA,5385,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,352,9,11,17,VENUSTIANO CARRANZA,5386,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,352,9,11,17,VENUSTIANO CARRANZA,5387,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,2221,9,11,17,VENUSTIANO CARRANZA,5388,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,372,9,11,17,VENUSTIANO CARRANZA,5388,URBANO(A),CONJUNTO HABITACIONAL,MORELOS,15900,386
,373,9,11,17,VENUSTIANO CARRANZA,5388,URBANO(A),CONJUNTO HABITACIONAL,TRONCOSO,15900,387
,2221,9,11,17,VENUSTIANO CARRANZA,5389,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,373,9,11,17,VENUSTIANO CARRANZA,5389,URBANO(A),CONJUNTO HABITACIONAL,TRONCOSO,15900,387
,374,9,11,17,VENUSTIANO CARRANZA,5389,URBANO(A),CONJUNTO HABITACIONAL,VIADUCTO TRONCOSO,15900,388
,2221,9,11,17,VENUSTIANO CARRANZA,5390,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,371,9,11,17,VENUSTIANO CARRANZA,5390,URBANO(A),UNIDAD HABITACIONAL,MORELOS,15900,385
,2221,9,11,17,VENUSTIANO CARRANZA,5391,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,370,9,11,17,VENUSTIANO CARRANZA,5391,URBANO(A),CONJUNTO HABITACIONAL,MAGDALENA MIXIUHCA,15900,384
,289,9,11,17,VENUSTIANO CARRANZA,5392,URBANO(A),COLONIA,PUEBLA,15020,296
,289,9,11,17,VENUSTIANO CARRANZA,5393,URBANO(A),COLONIA,PUEBLA,15020,296
,289,9,11,17,VENUSTIANO CARRANZA,5394,URBANO(A),COLONIA,PUEBLA,15020,296
,352,9,11,17,VENUSTIANO CARRANZA,5395,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,352,9,11,17,VENUSTIANO CARRANZA,5396,URBANO(A),PUEBLO,MAGDALENA MIXIUHCA,15860,360
,289,9,11,17,VENUSTIANO CARRANZA,5397,URBANO(A),COLONIA,PUEBLA,15020,296
,289,9,11,17,VENUSTIANO CARRANZA,5398,URBANO(A),COLONIA,PUEBLA,15020,296
,2221,9,11,17,VENUSTIANO CARRANZA,5399,URBANO(A),COLONIA,JARDIN BALBUENA,15900,2384
,2222,9,11,17,VENUSTIANO CARRANZA,5399,URBANO(A),UNIDAD HABITACIONAL,KENNEDY,15950,2385
,271,9,11,17,VENUSTIANO CARRANZA,5400,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,2262,9,11,17,VENUSTIANO CARRANZA,5400,URBANO(A),COLONIA,SIMON BOLIVAR,15410,2425
,271,9,11,17,VENUSTIANO CARRANZA,5401,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,271,9,11,17,VENUSTIANO CARRANZA,5402,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,281,9,11,17,VENUSTIANO CARRANZA,5403,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,281,9,11,17,VENUSTIANO CARRANZA,5404,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,281,9,11,17,VENUSTIANO CARRANZA,5405,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,282,9,11,17,VENUSTIANO CARRANZA,5406,URBANO(A),COLONIA,PEÑON DE LOS BAÑOS,15520,289
,282,9,11,17,VENUSTIANO CARRANZA,5407,URBANO(A),COLONIA,PEÑON DE LOS BAÑOS,15520,289
,281,9,11,17,VENUSTIANO CARRANZA,5408,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,271,9,11,17,VENUSTIANO CARRANZA,5409,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,271,9,11,17,VENUSTIANO CARRANZA,5410,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,2262,9,11,17,VENUSTIANO CARRANZA,5410,URBANO(A),COLONIA,SIMON BOLIVAR,15410,2425
,271,9,11,17,VENUSTIANO CARRANZA,5411,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,2262,9,11,17,VENUSTIANO CARRANZA,5411,URBANO(A),COLONIA,SIMON BOLIVAR,15410,2425
,2262,9,11,17,VENUSTIANO CARRANZA,5412,URBANO(A),COLONIA,SIMON BOLIVAR,15410,2425
,270,9,11,17,VENUSTIANO CARRANZA,5413,URBANO(A),AMPLIACION,SIMON BOLIVAR,15420,276
,271,9,11,17,VENUSTIANO CARRANZA,5414,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,2262,9,11,17,VENUSTIANO CARRANZA,5414,URBANO(A),COLONIA,SIMON BOLIVAR,15410,2425
,271,9,11,17,VENUSTIANO CARRANZA,5415,URBANO(A),COLONIA,AQUILES SERDAN,15430,278
,281,9,11,17,VENUSTIANO CARRANZA,5416,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,281,9,11,17,VENUSTIANO CARRANZA,5417,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,281,9,11,17,VENUSTIANO CARRANZA,5418,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,282,9,11,17,VENUSTIANO CARRANZA,5419,URBANO(A),COLONIA,PEÑON DE LOS BAÑOS,15520,289
,282,9,11,17,VENUSTIANO CARRANZA,5420,URBANO(A),COLONIA,PEÑON DE LOS BAÑOS,15520,289
,281,9,11,17,VENUSTIANO CARRANZA,5421,URBANO(A),COLONIA,PENSADOR MEXICANO,15510,288
,282,9,11,17,VENUSTIANO CARRANZA,5422,URBANO(A),COLONIA,PEÑON DE LOS BAÑOS,15520,289
,282,9,11,17,VENUSTIANO CARRANZA,5423,URBANO(A),COLONIA,PEÑON DE LOS BAÑOS,15520,289
